_id,airline,flightNumber,flightDate,message,version
469393ae-4675-4d78-85df-2935192d2959,AY,5486,2023-11-02,Don't forget to fuel.,1
b6d70cb8-d7ee-4e60-88d4-4892a4969345,AY,8411,2023-06-16,Don't forget to fuel.,1
c9ac545b-c7c5-482d-a33e-12dc2e1026f8,AY,9966,2023-01-26,Don't forget to fuel.,1
e3f42660-3e82-46ee-ba42-47ef473c2455,AY,3841,2024-04-29,Don't forget to fuel.,1
98f1e5fa-7317-4676-8cea-ab874a0ccda2,AY,1161,2023-09-17,Don't forget to fuel.,1
5c424739-20c3-49da-a778-efb154b10003,AY,0085,2024-04-30,Don't forget to fuel.,1
53a5b8ef-6374-442e-9987-b27ffa3a123e,AY,7905,2023-07-25,Don't forget to fuel.,1
2a852ce5-ca82-4f36-bd24-9f97f701f18e,AY,4314,2023-07-14,Don't forget to fuel.,1
92fdaf7f-044f-435e-81f6-a9a0d5091894,AY,9588,2024-09-19,Don't forget to fuel.,1
600e0d4b-b876-446c-8266-3a05011617cb,AY,8660,2024-10-02,Don't forget to fuel.,1
9e22317b-d171-49db-acc0-8e3ccd6ebd4e,AY,3362,2024-02-08,Don't forget to fuel.,1
fa192494-a76c-4bbf-88b9-6500d4c18726,AY,9342,2024-07-09,Don't forget to fuel.,1
451d3768-2bcf-4920-a5b6-caaa99a4cfc5,AY,2842,2023-07-31,Don't forget to fuel.,1
e9145381-f06d-4805-97bc-ef7b717a908b,AY,1539,2024-12-25,Don't forget to fuel.,1
2c0b5808-17fd-448c-8f9c-cd343c5a7d0c,AY,4972,2024-02-09,Don't forget to fuel.,1
37f0acb7-30db-455d-8c94-d86ed76a5b37,AY,7697,2023-06-02,Don't forget to fuel.,1
d57a115b-75be-4e18-a551-612681510400,AY,7331,2024-05-22,Don't forget to fuel.,1
894f9c90-c847-49bd-a9d0-3ae00f8f5bad,AY,7996,2023-07-27,Don't forget to fuel.,1
40940524-d4b0-49cf-80a4-5d5b2a29d70b,AY,6212,2023-10-19,Don't forget to fuel.,1
22ac2527-54bb-45e0-9920-6516721e3c5b,AY,8866,2023-11-16,Don't forget to fuel.,1
aedefae3-a25d-407f-af65-b5786740c7f2,AY,0181,2023-08-31,Don't forget to fuel.,1
931d41dc-f3ae-4831-9015-06c54e6c1c3c,AY,0959,2023-01-01,Don't forget to fuel.,1
e2f9b52c-ec17-4acf-8233-8d204cc345a4,AY,5334,2023-07-08,Don't forget to fuel.,1
ba2acc0a-e7a4-427e-83b2-86dbc8e6f9e5,AY,1690,2023-06-12,Don't forget to fuel.,1
4758087f-5c14-409b-a373-14c66e3855b6,AY,5923,2024-08-22,Don't forget to fuel.,1
4921d788-0e39-4251-83d9-23ca6c65a9e8,AY,4245,2024-09-04,Don't forget to fuel.,1
ee7c0a6a-1d1d-4146-ad60-0bede19500a5,AY,7655,2024-12-14,Don't forget to fuel.,1
20e1f282-0fb2-4101-92fd-89466e226c57,AY,6077,2023-10-14,Don't forget to fuel.,1
73f1f122-c411-49e9-9d7e-329df78e1083,AY,5835,2024-03-18,Don't forget to fuel.,1
880a612d-1620-4179-af2d-857b186034b5,AY,5563,2023-06-12,Don't forget to fuel.,1
8315dbf5-b40e-4650-9a8c-a0519460d30a,AY,0203,2024-12-26,Don't forget to fuel.,1
690e136a-8277-4d44-83a0-54f124cd7421,AY,7446,2023-06-25,Don't forget to fuel.,1
9ca3c73e-b1c2-4398-93fc-146edd6a738b,AY,4710,2023-02-09,Don't forget to fuel.,1
aa626bf2-c64d-4ea6-9adf-adfcd549f23d,AY,1638,2024-07-15,Don't forget to fuel.,1
852af37c-ff79-43fc-a734-c450e7823856,AY,3948,2024-04-13,Don't forget to fuel.,1
eee53822-a9d3-49a7-be68-ff593ae7742d,AY,8131,2024-01-24,Don't forget to fuel.,1
5fadbf24-5788-4227-a744-646f2e2fab52,AY,6208,2024-08-24,Don't forget to fuel.,1
1916e935-f601-4149-a943-bdd2f3e9ea37,AY,3629,2024-01-27,Don't forget to fuel.,1
18a8603d-95cd-4b46-86ff-99fa337ee8fc,AY,4188,2023-12-24,Don't forget to fuel.,1
f20a48b9-2e9e-4b37-be8e-3e0c694d6ca2,AY,0202,2024-09-13,Don't forget to fuel.,1
9e9fb4db-dac1-4b52-8798-1e1db3020b65,AY,2070,2024-10-27,Don't forget to fuel.,1
664d0115-d71b-4102-81a7-5b7fc7d0e904,AY,6191,2024-12-18,Don't forget to fuel.,1
d4c51916-a035-4062-b8d7-72c7a3fbab60,AY,0052,2024-08-29,Don't forget to fuel.,1
9a1a1f3d-3aed-4ff4-b729-9519037fd4d0,AY,4854,2023-03-22,Don't forget to fuel.,1
f1e23133-3dfa-4d70-96ce-4a4aee65e099,AY,1156,2023-02-14,Don't forget to fuel.,1
b127c398-e4f2-4f7c-bd1c-27753c0aa9ef,AY,8496,2023-02-13,Don't forget to fuel.,1
3b75fd6f-bd8b-48f1-872a-d848596fae7d,AY,1764,2023-04-18,Don't forget to fuel.,1
f423408e-9e7e-4f92-bce8-bcd73cc41c47,AY,6562,2024-05-18,Don't forget to fuel.,1
07a6ec87-40e6-48ee-abed-a0f28f23a428,AY,0495,2024-01-17,Don't forget to fuel.,1
20bbe335-0764-486e-be6b-75e38ea6519e,AY,5976,2023-11-06,Don't forget to fuel.,1
0579655f-3a82-4014-a1b4-30f811382642,AY,8105,2023-10-11,Don't forget to fuel.,1
4f9b8b6e-9702-495a-857f-a76dafff8c19,AY,4727,2024-02-09,Don't forget to fuel.,1
617fe71d-fb9b-4ed2-b6c6-63094d753c8a,AY,4746,2023-02-23,Don't forget to fuel.,1
2bad55ba-3211-4e5e-92a1-9ffb14380455,AY,8631,2024-01-29,Don't forget to fuel.,1
f75168d4-7879-4a3a-8d3f-0d1286890044,AY,2270,2023-07-04,Don't forget to fuel.,1
eca8fc67-a16a-41ea-ac70-40092761a13d,AY,3906,2023-11-05,Don't forget to fuel.,1
a8f2fbe7-48c4-4b2e-b372-332149715b15,AY,6712,2023-06-09,Don't forget to fuel.,1
ea3be1d9-2563-4a15-9e29-4e73cd99558f,AY,4347,2024-03-12,Don't forget to fuel.,1
1d40b688-dd8c-4fa9-ad77-6360b139c1a1,AY,9406,2024-10-26,Don't forget to fuel.,1
2bd483b6-65c8-47fb-aa42-bb7db2b0a915,AY,3211,2023-07-01,Don't forget to fuel.,1
071f6f98-63df-40aa-a56d-d91872bf9bf8,AY,9361,2023-07-18,Don't forget to fuel.,1
438016cf-da3c-48bc-a0c5-4566f9ea6163,AY,7073,2024-04-22,Don't forget to fuel.,1
4ab05c09-c1a6-4a2c-83d4-dba09790f1b9,AY,1360,2023-09-09,Don't forget to fuel.,1
e61023d8-6175-4a45-9345-384c91679412,AY,3122,2023-02-20,Don't forget to fuel.,1
5481a025-e178-4a3e-a15f-0e3a8d46aeeb,AY,0221,2024-06-25,Don't forget to fuel.,1
801a0911-f9d0-496a-8539-35204cecdc7b,AY,8862,2024-03-01,Don't forget to fuel.,1
4f9e3c75-3d58-4651-958f-dfd0d74cae4c,AY,8752,2023-03-03,Don't forget to fuel.,1
5abfaaa4-6fa9-497d-aa77-e74f146d5f35,AY,0792,2024-03-25,Don't forget to fuel.,1
dbde2576-a73a-4f60-90d8-2769c93d78d3,AY,7853,2024-03-27,Don't forget to fuel.,1
e47d9619-a5c4-4a20-a412-1e2b83489702,AY,5922,2024-08-08,Don't forget to fuel.,1
53bcd62b-7ee4-47dc-b1ed-2d31529467c3,AY,2640,2024-10-19,Don't forget to fuel.,1
e1abaf1c-1ae1-48ec-a98c-87eafa79c239,AY,7748,2023-12-10,Don't forget to fuel.,1
d21d4d37-2b14-4d9b-a138-dbf1a50d549a,AY,6475,2024-07-02,Don't forget to fuel.,1
e907325d-6eca-4701-82c0-62f59177a00b,AY,9832,2024-07-19,Don't forget to fuel.,1
39ccddc0-1e8b-4df3-9c41-0518354328a3,AY,4441,2023-04-08,Don't forget to fuel.,1
e33dd951-ffc3-49f9-9ed6-fe2e07bf20d7,AY,2236,2024-07-22,Don't forget to fuel.,1
35a5fb5c-0782-47e1-adcb-27c9b451309c,AY,2195,2024-05-10,Don't forget to fuel.,1
82c59997-888e-4c5e-9574-0edccc926759,AY,7132,2023-11-02,Don't forget to fuel.,1
803a00cb-c712-4be6-84da-c499f2d0c0ae,AY,7316,2024-01-21,Don't forget to fuel.,1
c4a922c2-69c6-40af-a466-745450e4ca59,AY,0013,2023-11-27,Don't forget to fuel.,1
a5507324-5584-4a59-82ca-b52dab85d14a,AY,5339,2024-03-22,Don't forget to fuel.,1
13d8657e-d3c6-4048-942a-f9f66a88f9e1,AY,8628,2024-07-26,Don't forget to fuel.,1
488a4dd9-9b41-45d7-a52e-e6e0d62be338,AY,0905,2023-08-12,Don't forget to fuel.,1
8bf49547-b06b-499d-8166-22490f0daec9,AY,6694,2024-10-29,Don't forget to fuel.,1
8750cb45-43e5-46cb-82c7-7c4400e399d0,AY,8399,2024-07-19,Don't forget to fuel.,1
7410c089-a171-4a07-ad49-b7e91a2a22a8,AY,0055,2023-01-04,Don't forget to fuel.,1
1f1e19fb-dff7-4a24-bf68-0a4909c92391,AY,7384,2024-12-30,Don't forget to fuel.,1
c778295e-3aa5-4f00-b7f2-5ebaabe2d0a8,AY,2292,2024-09-01,Don't forget to fuel.,1
8dfe0669-5b1f-4381-bb67-576f891d1952,AY,0410,2024-01-10,Don't forget to fuel.,1
61753b06-e702-4abc-9b60-425d8b9169c5,AY,4572,2024-05-09,Don't forget to fuel.,1
ab365a39-e182-4ec2-a85c-1ec48e6264f8,AY,6875,2023-04-10,Don't forget to fuel.,1
02499432-e47a-4abc-9298-54b9cd8286a0,AY,5447,2024-06-27,Don't forget to fuel.,1
06a83bf8-5ee3-4d45-b705-779aae67a936,AY,7473,2023-05-16,Don't forget to fuel.,1
b99ec483-66b9-44a8-a158-bebb4f17aeec,AY,1702,2024-01-11,Don't forget to fuel.,1
1df6537c-57b0-4833-bfaf-faad9d896c90,AY,9950,2023-10-08,Don't forget to fuel.,1
238da3e1-9400-4706-84e4-c638d74f72f0,AY,1258,2023-05-26,Don't forget to fuel.,1
12dfd732-e3b4-4073-9a2d-cc05c2833fa5,AY,2402,2023-11-02,Don't forget to fuel.,1
491dc9a3-757b-44e6-8d19-1e90fd09cc74,AY,4336,2024-01-03,Don't forget to fuel.,1
5177611f-adf8-4877-8738-9770096c360b,AY,3359,2023-01-04,Don't forget to fuel.,1
f7dd14d3-a17d-4373-b9f6-5bfef6066f12,AY,9407,2023-12-08,Don't forget to fuel.,1
5a861100-ed52-47b8-bdeb-5c073d6dcd60,AY,7223,2024-01-06,Don't forget to fuel.,1
876757ee-fa20-4c63-a793-3fd70de07908,AY,0920,2023-04-14,Don't forget to fuel.,1
8ecd5fd5-b42a-4c2d-86b0-cb6abb8f046b,AY,8543,2024-12-26,Don't forget to fuel.,1
155883e2-63f2-4732-b5e5-5e297153a225,AY,0250,2024-02-10,Don't forget to fuel.,1
bd384a97-9ab4-43fe-a4ab-33ccf23f66a9,AY,9773,2023-02-22,Don't forget to fuel.,1
433f2733-3366-4214-9487-2902f9b95a8a,AY,5511,2023-07-10,Don't forget to fuel.,1
0f162d30-b749-4877-a8fa-218602441edd,AY,2318,2023-11-20,Don't forget to fuel.,1
d21847d0-9afb-4cfc-8a8f-7a07fbef2cb2,AY,7547,2024-06-26,Don't forget to fuel.,1
45098bc5-be9f-4bfb-8e1a-65ec5b1a3553,AY,8414,2023-11-27,Don't forget to fuel.,1
24de7437-c332-4bc1-b6b1-5ea036a99e7e,AY,8935,2023-04-03,Don't forget to fuel.,1
2efb2933-e768-4b65-88bb-c272c1e512b8,AY,7036,2023-02-20,Don't forget to fuel.,1
6b2a5691-0768-4256-bb0d-3552b917e9e7,AY,1414,2024-05-02,Don't forget to fuel.,1
89f0a63d-ab18-436e-817d-27e957b7b17b,AY,7219,2023-01-28,Don't forget to fuel.,1
a73c54f1-b460-4c15-bf5c-92ee38e2387f,AY,0152,2024-12-29,Don't forget to fuel.,1
93ec738c-b039-4bb3-ac40-09d2a543b8f9,AY,4060,2024-08-18,Don't forget to fuel.,1
0f587e1e-6c95-4bc2-9c2f-5b8bab7cd50b,AY,1687,2023-07-25,Don't forget to fuel.,1
85817e52-638a-4377-afb3-31a4776e387c,AY,7536,2023-05-03,Don't forget to fuel.,1
ec4aa6d5-f69d-47dc-86ff-afe88de279b2,AY,6743,2023-02-06,Don't forget to fuel.,1
78919f82-8049-4c72-a89f-e2e3deb901f1,AY,6737,2024-09-19,Don't forget to fuel.,1
118f66c4-ae21-448e-839a-f83fa574a12e,AY,5952,2024-10-24,Don't forget to fuel.,1
bceb5e41-7edc-45c0-9f64-be36efe0508f,AY,8684,2024-01-12,Don't forget to fuel.,1
8c156d89-4106-4970-b3dd-a4b957bfa21b,AY,1559,2024-08-26,Don't forget to fuel.,1
97e7c6b0-6369-40e5-b828-d72663c71b56,AY,4946,2024-10-22,Don't forget to fuel.,1
b86ec3e3-e1cc-49ce-a603-80f1c2c2119f,AY,5566,2024-06-30,Don't forget to fuel.,1
ded09a7c-c56d-4e2e-835a-fcd960938c2e,AY,4561,2024-03-26,Don't forget to fuel.,1
fd1abb8b-f698-44a1-92b7-35b6dbfcf1c4,AY,2327,2024-11-10,Don't forget to fuel.,1
6d6953e2-7f48-4bc2-98fa-51943294c3b1,AY,2479,2023-07-27,Don't forget to fuel.,1
41007e38-4f68-4963-a16c-31687dbe9609,AY,1749,2024-07-06,Don't forget to fuel.,1
b157647a-2d30-435c-9927-52ec1ec81d7f,AY,9230,2024-08-16,Don't forget to fuel.,1
b9a89b05-a706-4394-b546-45954a183fb7,AY,4127,2023-08-28,Don't forget to fuel.,1
e6cb8754-495f-4610-9b30-ed0ab7893a2f,AY,0887,2023-02-19,Don't forget to fuel.,1
5aef3ee7-9917-46ca-8355-2155fc68c285,AY,5941,2024-03-21,Don't forget to fuel.,1
4e0d55f8-6801-431c-92c7-2e339a0daf9e,AY,7050,2023-11-02,Don't forget to fuel.,1
e5478ab6-e28d-4a07-bab3-77da270e0629,AY,9272,2023-08-20,Don't forget to fuel.,1
40d4c0a9-86f0-48a8-8172-73ae436b8dc1,AY,1977,2024-03-08,Don't forget to fuel.,1
00066521-78d0-41c2-aadb-92ea6fb9e627,AY,0793,2024-07-11,Don't forget to fuel.,1
5ead4051-cc53-4236-a96c-c20bc09bdafc,AY,7871,2023-07-10,Don't forget to fuel.,1
dfa37ee0-343f-4b49-a0ea-e424772cc0d4,AY,7581,2023-12-07,Don't forget to fuel.,1
b91ea64b-3f90-46b5-9372-efa89498998b,AY,2957,2023-06-24,Don't forget to fuel.,1
492aa735-fe99-4204-bebc-242d28542174,AY,0539,2024-11-03,Don't forget to fuel.,1
c286ef83-c87b-44e0-9aa3-88933c97c8f2,AY,7443,2023-06-03,Don't forget to fuel.,1
0b1644e3-7e42-4dd3-9ada-f7f9a15ae513,AY,5808,2024-01-05,Don't forget to fuel.,1
bcff3cd5-bf6f-4771-b551-c3acebdbea1a,AY,2030,2024-01-11,Don't forget to fuel.,1
ed0ed7f8-4815-438b-8ea7-d1881b4ea81b,AY,4012,2024-09-16,Don't forget to fuel.,1
cc337b58-74e4-4a5f-b0d8-ef384b2e21f0,AY,0750,2024-07-27,Don't forget to fuel.,1
2c4bc691-74a4-4d95-b83e-10fa45d3f2d2,AY,1749,2023-09-30,Don't forget to fuel.,1
5ad988b1-a18d-4038-9893-14b2cb05b6c8,AY,1734,2024-04-24,Don't forget to fuel.,1
1a4d2852-1678-4e55-b6fd-cc2180422b74,AY,4077,2023-07-22,Don't forget to fuel.,1
d2542c91-a5f3-487b-9d37-9951c37c1638,AY,4492,2023-12-06,Don't forget to fuel.,1
672660a4-105c-4b0d-8b01-00d9e2729a71,AY,1666,2023-03-16,Don't forget to fuel.,1
e99939a5-58b2-4dee-8a1e-0f7fabf3be71,AY,8737,2024-01-24,Don't forget to fuel.,1
7c5727a3-1693-4547-b5f5-2321416c2b2f,AY,0471,2023-01-12,Don't forget to fuel.,1
d33d8bf6-6ca6-41c8-bbdb-6d81d2803db7,AY,2478,2024-01-10,Don't forget to fuel.,1
361bfe69-5255-4938-a22f-0505fb10e96d,AY,6871,2024-04-23,Don't forget to fuel.,1
66938647-55ad-4375-aa9e-e566dd1457bd,AY,7656,2023-02-02,Don't forget to fuel.,1
146118af-e3a2-4698-a8c6-6b48c9782cf8,AY,1999,2023-09-13,Don't forget to fuel.,1
efb14e8b-a12b-4ea9-bdee-c9da0cc09747,AY,8420,2023-08-04,Don't forget to fuel.,1
85209dd7-4498-43b7-a9c0-130e1cfbfaf8,AY,5295,2023-01-03,Don't forget to fuel.,1
907d6999-1abc-4a8e-82da-ee69675d953f,AY,4883,2023-08-17,Don't forget to fuel.,1
fa6ee8fe-8d81-4155-8f62-f79a86c3992e,AY,7014,2024-12-29,Don't forget to fuel.,1
c4d74f8c-c790-4fa3-b70c-16dfdb56340b,AY,1420,2024-07-21,Don't forget to fuel.,1
82b4b853-2340-4907-8dce-fada2ee28ee6,AY,5349,2024-03-14,Don't forget to fuel.,1
88768e70-8130-47f3-a1e3-2dde938efe1c,AY,7531,2024-09-08,Don't forget to fuel.,1
34212d5a-6532-4019-8d39-add0a6abc6d9,AY,5239,2023-01-16,Don't forget to fuel.,1
6476b482-1074-4794-adea-7e343b431f44,AY,7346,2023-04-20,Don't forget to fuel.,1
cd48592d-0f57-4ba8-8a56-52c35c15fd1f,AY,4449,2023-07-17,Don't forget to fuel.,1
d66eaa9a-c1bc-4c87-ac32-4e4a35e5af91,AY,7547,2023-01-10,Don't forget to fuel.,1
82d822b9-9b16-4a25-b854-3042546a2745,AY,2878,2024-10-02,Don't forget to fuel.,1
8ee255fd-ac54-4c9e-89aa-9bd317954099,AY,1757,2024-05-07,Don't forget to fuel.,1
af0b97c0-0340-4c3e-b904-ebb0b90cda60,AY,0983,2024-11-04,Don't forget to fuel.,1
101126a0-b7a2-478f-ad0f-9503ab3eddae,AY,9616,2023-10-26,Don't forget to fuel.,1
519a2bad-3802-47bc-abed-9c4400aa7e38,AY,9516,2023-12-04,Don't forget to fuel.,1
b34a1040-b58d-4e5e-aacb-09d7be2faa3b,AY,3346,2024-03-11,Don't forget to fuel.,1
52e88079-b3ba-497e-923d-3c2e22f84986,AY,0185,2023-06-29,Don't forget to fuel.,1
228d5d22-6cb2-4cd6-a84d-02f64798a645,AY,1837,2023-08-14,Don't forget to fuel.,1
620aa5af-8379-4a11-9142-21e21c303efa,AY,0660,2024-04-15,Don't forget to fuel.,1
32571162-78c9-4408-930c-fa7c778bb415,AY,5349,2023-06-06,Don't forget to fuel.,1
6694e919-48a8-456a-8148-8ac61bd2ae11,AY,1964,2024-07-04,Don't forget to fuel.,1
87dfa842-e913-42c6-a04e-0ef27d8ddf6c,AY,3979,2023-12-08,Don't forget to fuel.,1
c6a29b29-dc25-46be-9ef6-3e20e8fb4247,AY,3283,2023-05-01,Don't forget to fuel.,1
bac16e43-41ed-45f6-bf5e-c6e69d7d007b,AY,3651,2023-09-03,Don't forget to fuel.,1
af85343b-e0ba-4ea8-9613-a897b6d472bd,AY,8504,2023-10-15,Don't forget to fuel.,1
79cd1e5b-b620-48af-b033-85de92ee9af6,AY,8212,2023-08-15,Don't forget to fuel.,1
0deb1734-9795-414d-9b09-73b56bc5b312,AY,2964,2023-05-03,Don't forget to fuel.,1
07b4bd88-391e-474d-a2c7-3f6cdf5068f0,AY,1135,2024-01-08,Don't forget to fuel.,1
ab2ab73b-4c8a-41f7-8af2-64f0567d8096,AY,4957,2023-06-12,Don't forget to fuel.,1
a66da67d-b385-45bd-951a-42b00e6089fe,AY,9446,2023-07-01,Don't forget to fuel.,1
076df4bb-d2ba-4f34-8f9b-0c719dd76a05,AY,3975,2023-12-28,Don't forget to fuel.,1
4a8b44e3-1b30-406d-98dd-4f25fd2d30a3,AY,0624,2024-04-16,Don't forget to fuel.,1
c55eb7ae-85b9-4f8e-90fa-ceb35fd466fb,AY,6405,2024-09-04,Don't forget to fuel.,1
b11dbe8b-4156-4040-ad4c-c5a81aa8ddbc,AY,7295,2023-08-21,Don't forget to fuel.,1
00b71c5e-55e5-44fc-ad54-89f43a1fcfb7,AY,8643,2024-11-14,Don't forget to fuel.,1
c6ffc7cf-f28e-47a4-8f3f-0750c5e4dd08,AY,1004,2023-10-20,Don't forget to fuel.,1
35011486-a03e-4f66-a42a-8eb806065956,AY,1211,2023-05-26,Don't forget to fuel.,1
48a3e106-0e42-47d2-a22a-f184c39748d8,AY,0724,2024-12-25,Don't forget to fuel.,1
bd461272-afe6-4884-8daf-34cb98e0854f,AY,9383,2024-11-09,Don't forget to fuel.,1
b3446b6f-ee55-4b16-92a0-767dfcdfc078,AY,5726,2024-03-31,Don't forget to fuel.,1
8c2f49d5-ff2a-4893-94d6-16f0775f8f68,AY,6917,2024-12-17,Don't forget to fuel.,1
551a2d00-a177-49e9-bd13-882d0ec1c146,AY,1835,2024-06-03,Don't forget to fuel.,1
e77ffccd-35ca-4594-a3c9-d898b3c3b5ea,AY,0494,2023-10-16,Don't forget to fuel.,1
086ccb02-cc64-4218-8574-da3922149661,AY,2116,2024-01-08,Don't forget to fuel.,1
095da422-3bea-45d2-aa7a-e4e8dd8b1e7b,AY,6931,2024-10-09,Don't forget to fuel.,1
26e8daa6-f1d9-422b-850d-4c1ed34996ba,AY,3536,2023-04-25,Don't forget to fuel.,1
834f0b00-e0ac-4261-b338-9e2965564976,AY,4881,2024-04-30,Don't forget to fuel.,1
07694337-c8a4-4fb6-87bd-bb67a13af95d,AY,5507,2024-07-11,Don't forget to fuel.,1
ef42f6e2-c15b-449f-ab29-28ddac67de85,AY,0114,2023-08-18,Don't forget to fuel.,1
df98ed33-2c5d-414d-a24c-9c115606a7e6,AY,9395,2023-10-30,Don't forget to fuel.,1
8d3dd6f9-1cfe-42f2-8372-b5797ff0b728,AY,4046,2024-01-11,Don't forget to fuel.,1
93511e03-f007-48fc-9112-e7efad57da93,AY,4723,2023-06-27,Don't forget to fuel.,1
ca5660d8-c8ab-4ae0-8a75-4d3ee5b80744,AY,5260,2023-01-17,Don't forget to fuel.,1
1a2c797a-389b-44b5-b897-7b52ed8f4d80,AY,6827,2023-03-17,Don't forget to fuel.,1
3a9d1176-d87f-4995-8451-a514dfbb16d3,AY,7185,2023-02-18,Don't forget to fuel.,1
37286ce7-6d72-472e-95ae-d79e7b57d88c,AY,0130,2024-05-12,Don't forget to fuel.,1
8bdc0cc6-4778-4c1b-a25f-e1d94f5c05e9,AY,0874,2024-09-13,Don't forget to fuel.,1
5f352ab9-860c-4ebf-bb5d-2af0bb382b30,AY,1886,2024-06-18,Don't forget to fuel.,1
9ac33a46-91bd-471a-b092-f2fa56d4c439,AY,4617,2024-10-07,Don't forget to fuel.,1
cca6688a-0ddb-426d-b272-d9f91da4d451,AY,7781,2023-11-29,Don't forget to fuel.,1
4bfc6261-06ff-4cdd-aece-1844f0cafbdd,AY,0033,2024-02-10,Don't forget to fuel.,1
ec7b3540-05fc-4a90-8cfb-c8bef6dab8d5,AY,3624,2023-09-09,Don't forget to fuel.,1
5858dfae-03c2-458e-b30a-64bb1c0072be,AY,9343,2023-01-26,Don't forget to fuel.,1
3a9f04fb-f124-48c4-9a92-4302913d9168,AY,3936,2023-01-20,Don't forget to fuel.,1
287d4c32-27c6-430f-826b-2c1ee1c39b08,AY,5731,2024-02-21,Don't forget to fuel.,1
31575282-2a16-4106-80ae-129fa877078b,AY,1806,2024-03-22,Don't forget to fuel.,1
604b258a-8d39-49a5-9ca7-01eaf894c785,AY,3544,2024-06-12,Don't forget to fuel.,1
12367731-0459-426a-b3a8-d694f76496cf,AY,6679,2024-04-10,Don't forget to fuel.,1
d4b158bb-a236-4d96-8fd5-5e94ed226c11,AY,5937,2024-08-11,Don't forget to fuel.,1
6c7887bc-29a8-4516-b4d2-49afacdc306f,AY,6926,2023-12-13,Don't forget to fuel.,1
92cf37d9-2d2f-4abb-b87e-29be7891e5a2,AY,4659,2024-12-21,Don't forget to fuel.,1
fea99db8-02b4-47a4-b70c-639a2099be87,AY,3379,2023-10-03,Don't forget to fuel.,1
2e7359b7-7a39-47a6-97ab-b168536ea5b6,AY,6139,2024-11-15,Don't forget to fuel.,1
34728e8d-f2a8-4e94-9187-193c87503742,AY,0792,2024-08-16,Don't forget to fuel.,1
4fb8c14e-8e76-49d8-951a-0a989e2623ce,AY,1511,2024-12-08,Don't forget to fuel.,1
fd14bca5-6ab3-47ca-83e0-45014b388b2e,AY,5664,2023-02-12,Don't forget to fuel.,1
a9c3e6f0-cf03-4e9d-a3fd-6c41de0c6a7e,AY,5872,2024-08-11,Don't forget to fuel.,1
a1e37bc9-8e5d-4b32-a751-51649a1aa29e,AY,5326,2023-01-23,Don't forget to fuel.,1
9e876449-a1a2-4284-bfff-ef19d0f51459,AY,1827,2023-02-14,Don't forget to fuel.,1
fa8014f0-5069-4c7a-b107-6fe46332b6b8,AY,0799,2023-06-24,Don't forget to fuel.,1
458b7fde-a5ee-4887-859c-2aa076a6a707,AY,0270,2024-07-23,Don't forget to fuel.,1
4ab30467-691b-490e-878b-d65923ea2f81,AY,1454,2023-08-27,Don't forget to fuel.,1
63c9ffa8-c495-4fcf-9082-43d66debecc4,AY,4859,2024-02-27,Don't forget to fuel.,1
f6cfeda0-bdd2-41ab-bf94-31dc3fac6341,AY,4251,2023-11-16,Don't forget to fuel.,1
9733ac64-a442-41a7-985d-2fc788f18915,AY,2519,2024-09-10,Don't forget to fuel.,1
f5838e87-1a8a-4e13-ad04-93a650454b2a,AY,9921,2023-08-02,Don't forget to fuel.,1
28d122c9-3c3a-4004-abbb-8ffed7d338bf,AY,2394,2024-07-12,Don't forget to fuel.,1
d5846822-e39e-4e82-af0e-e10f986945d7,AY,7403,2023-12-07,Don't forget to fuel.,1
66efebf5-35cb-4dd2-bc1f-f4ff250f4506,AY,3843,2024-11-19,Don't forget to fuel.,1
3adc630f-ef39-4cd8-99db-3f41815507a1,AY,9918,2024-06-16,Don't forget to fuel.,1
df23471c-6c4a-4712-bcda-97ec1bc9db32,AY,8845,2024-05-01,Don't forget to fuel.,1
1536ba06-ed9f-465d-8ff9-0c17f3ea4560,AY,3706,2023-11-23,Don't forget to fuel.,1
ff9393b2-4457-45ab-846b-705e6c02e459,AY,2912,2023-04-13,Don't forget to fuel.,1
bad5e42f-827f-482f-a9d0-a993f0a819fa,AY,8946,2024-08-17,Don't forget to fuel.,1
5677a23e-f289-45f7-9428-6ad18e3b20f4,AY,4652,2023-12-13,Don't forget to fuel.,1
12b900e5-b59a-4ea6-98aa-8ad07c972536,AY,5487,2024-08-17,Don't forget to fuel.,1
155581de-6d99-491c-89da-0a09e465260c,AY,1150,2024-06-24,Don't forget to fuel.,1
a535de30-17ba-467d-a29f-31fb1ef70b49,AY,7658,2024-03-21,Don't forget to fuel.,1
7d987f92-c345-4c0e-8913-cc23c8cc8a0e,AY,6918,2024-03-19,Don't forget to fuel.,1
9a2a2ad8-446d-40f6-bfc5-79892e65e817,AY,0247,2024-11-07,Don't forget to fuel.,1
8586f681-1694-4d85-a0a9-0c3edab6ba8d,AY,2038,2024-07-14,Don't forget to fuel.,1
2058e836-572b-49f9-989b-364578f6e187,AY,0142,2023-11-10,Don't forget to fuel.,1
792c5471-e4f8-493c-9680-cd4455fff969,AY,1124,2024-11-09,Don't forget to fuel.,1
58e53b81-3523-4f01-9bcd-e0c5af60eaba,AY,7796,2023-03-31,Don't forget to fuel.,1
1f1a6e98-5349-487f-a3ad-d6c0659855b0,AY,8525,2024-05-04,Don't forget to fuel.,1
d84bc821-a21c-4c06-9599-540e66d4e64d,AY,2393,2024-11-11,Don't forget to fuel.,1
